order_id,customer_id,customer_name,product_id,product_name,category,price,quantity,total_amount,order_date,payment_method,city,state,country,status
ORD10176,CUST2696,April Adams,PROD366,Tablet,Electronics,855.17,3,2565.51,2024-03-27,PayPal,Gregoryhaven,Nevada,USA,Delivered
ORD10177,CUST6328,Sheila Davis,PROD701,Tablet,Electronics,101.8,3,305.4,2025-02-05,Cash,Velezfort,Utah,USA,Pending
ORD10178,CUST5613,Brian Gibson,PROD133,Laptop,Electronics,31.1,4,124.4,2024-09-29,PayPal,West Jonathan,Oregon,USA,Delivered
ORD10179,CUST1861,Elizabeth Padilla,PROD220,Laptop,Electronics,629.34,1,629.34,2024-08-15,Cash,Kiarashire,Pennsylvania,USA,Canceled
ORD10180,CUST3703,James Garcia,PROD648,Jacket,Clothing,469.19,1,469.19,2025-02-26,Credit Card,South Ericaport,Connecticut,USA,Pending
ORD10181,CUST1556,Jacob Hernandez,PROD690,Shoes,Clothing,566.2,4,2264.8,2025-02-26,Cash,West Scott,North Dakota,USA,Delivered
ORD10182,CUST2620,Autumn Hicks,PROD776,Smartphone,Electronics,594.05,1,594.05,2024-04-29,Cash,West Tyler,Arkansas,USA,Canceled
ORD10183,CUST8871,Denise Fletcher,PROD683,Biography,Books,626.43,5,3132.15,2024-10-15,Cash,North Jessicatown,Florida,USA,Pending
ORD10184,CUST4532,Katherine Ryan,PROD660,Mystery,Books,239.45,4,957.8,2024-05-16,Cash,Jamesland,Rhode Island,USA,Canceled
ORD10185,CUST4777,Richard Welch,PROD886,Jacket,Clothing,178.11,2,356.22,2024-08-20,Cash,East Katherine,Florida,USA,Pending
ORD10186,CUST3963,Thomas Johnson,PROD959,Nail Polish,Beauty,198.27,4,793.08,2024-08-02,Credit Card,Barreraview,Colorado,USA,Canceled
ORD10187,CUST4786,Corey Peterson,PROD288,Vacuum Cleaner,Home Appliances,694.65,5,3473.25,2024-06-02,PayPal,Watersfurt,Oklahoma,USA,Delivered
ORD10188,CUST4574,Robin Dalton,PROD715,Headphones,Electronics,901.54,4,3606.16,2024-12-22,PayPal,Christopherburgh,Illinois,USA,Delivered
ORD10189,CUST3964,Jeffrey Anderson,PROD316,Mystery,Books,852.32,4,3409.28,2024-07-30,Credit Card,East Tonyport,Alaska,USA,Canceled
ORD10190,CUST7955,Michelle Booth,PROD779,Laptop,Electronics,872.98,1,872.98,2025-01-05,PayPal,Sarahhaven,Vermont,USA,Pending
ORD10191,CUST8825,Christopher Becker,PROD361,Jacket,Clothing,642.88,5,3214.4,2024-11-16,PayPal,Margaretton,New York,USA,Delivered
ORD10192,CUST4095,Danielle Ford,PROD265,Refrigerator,Home Appliances,775.86,1,775.86,2024-05-29,Cash,East Bryanshire,New Hampshire,USA,Pending
ORD10193,CUST5623,Melinda Price,PROD708,Non-fiction,Books,784.06,1,784.06,2024-09-15,Credit Card,North Josephmouth,Oregon,USA,Canceled
ORD10194,CUST6432,David Villa,PROD525,Dress,Clothing,451.64,2,903.28,2024-10-22,Cash,West Lisabury,Maryland,USA,Canceled
ORD10195,CUST9712,Kristin Delgado,PROD807,Shoes,Clothing,522.12,4,2088.48,2024-08-01,PayPal,Kellyhaven,Maryland,USA,Pending
ORD10196,CUST8419,Joseph Benitez,PROD103,Non-fiction,Books,333.59,3,1000.77,2024-04-08,Credit Card,Hessfurt,Arkansas,USA,Canceled
ORD10197,CUST9960,Ian Henderson,PROD748,Perfume,Beauty,490.68,1,490.68,2025-03-13,PayPal,West Elizabethmouth,Kentucky,USA,Canceled
ORD10198,CUST2485,Amanda Myers,PROD544,Jeans,Clothing,921.76,4,3687.04,2024-06-10,PayPal,Martinezfort,Oklahoma,USA,Canceled
ORD10199,CUST7462,Joseph Knight,PROD622,Perfume,Beauty,866.21,4,3464.84,2025-03-09,Credit Card,East Sydneyburgh,Montana,USA,Pending
ORD10200,CUST6992,Elizabeth Murphy,PROD663,Microwave,Home Appliances,857.4,3,2572.2,2024-05-12,PayPal,Bensonberg,Texas,USA,Delivered
ORD10201,CUST9135,Stephen Rodriguez,PROD433,Air Conditioner,Home Appliances,431.45,1,431.45,2025-01-22,PayPal,Christopherfort,Wisconsin,USA,Canceled
ORD10202,CUST5374,Monica Webster,PROD576,Lipstick,Beauty,269.43,5,1347.15,2025-01-19,PayPal,Perezbury,Colorado,USA,Pending
ORD10203,CUST1820,Kathleen Morgan,PROD486,Shampoo,Beauty,486.67,5,2433.35,2024-07-04,PayPal,Lake Adrianmouth,North Carolina,USA,Canceled
ORD10204,CUST9729,Amy Morris,PROD345,Shoes,Clothing,479.28,5,2396.4,2024-10-12,Credit Card,Jessicastad,West Virginia,USA,Canceled
ORD10205,CUST7438,Miss Sara Contreras PhD,PROD250,Headphones,Electronics,959.63,5,4798.15,2024-08-26,Credit Card,North Daisyton,Florida,USA,Pending
ORD10206,CUST1950,Melissa Oneal,PROD808,Vacuum Cleaner,Home Appliances,311.68,1,311.68,2024-10-10,PayPal,Frankmouth,North Carolina,USA,Delivered
ORD10207,CUST4966,Ryan Parker,PROD126,Nail Polish,Beauty,796.83,4,3187.32,2024-10-13,Cash,New Todd,New Jersey,USA,Pending
ORD10208,CUST4391,Karen Murphy,PROD742,Refrigerator,Home Appliances,799.13,4,3196.52,2024-06-06,Cash,Lake Jessica,Louisiana,USA,Pending
ORD10209,CUST5729,Thomas Lawson,PROD575,Non-fiction,Books,135.73,1,135.73,2024-10-10,PayPal,West Sandraton,Washington,USA,Pending
ORD10210,CUST7725,Jerome Adams,PROD736,Headphones,Electronics,87.16,2,174.32,2024-05-27,Cash,Gutierrezmouth,Washington,USA,Canceled
ORD10211,CUST7795,Kevin Weaver,PROD437,Mystery,Books,748.12,2,1496.24,2024-04-06,Credit Card,Lake Heidiside,New Hampshire,USA,Canceled
ORD10212,CUST3749,Marilyn Smith,PROD145,Fiction,Books,680.85,4,2723.4,2024-08-07,Credit Card,Ashleyhaven,Kentucky,USA,Pending
ORD10213,CUST5016,Calvin Carlson,PROD831,Tablet,Electronics,516.27,3,1548.81,2024-06-12,PayPal,Alanton,Alaska,USA,Canceled
ORD10214,CUST2054,Rebecca Bates,PROD831,Headphones,Electronics,869.58,4,3478.32,2024-12-18,Credit Card,New Janet,Pennsylvania,USA,Delivered
ORD10215,CUST7070,Jimmy Pittman,PROD981,Science,Books,353.92,1,353.92,2024-10-22,PayPal,Josephbury,Maine,USA,Canceled
ORD10216,CUST4721,Timothy Daniels,PROD953,Jeans,Clothing,270.33,3,810.99,2024-03-21,PayPal,Denisefort,Arkansas,USA,Pending
ORD10217,CUST4126,Brent Mitchell,PROD277,Lipstick,Beauty,679.6,1,679.6,2024-04-24,Cash,Lake Eric,Alaska,USA,Pending
ORD10218,CUST5030,Adrienne Ball,PROD737,Vacuum Cleaner,Home Appliances,253.0,2,506.0,2024-10-10,Credit Card,Lake Vanessashire,Missouri,USA,Pending
ORD10219,CUST4647,Cynthia Holt,PROD405,Jacket,Clothing,514.66,4,2058.64,2024-10-27,PayPal,West Terriberg,Indiana,USA,Delivered
ORD10220,CUST2049,Randy Holland,PROD628,Jacket,Clothing,21.15,3,63.45,2024-10-07,Cash,Jamesmouth,New Mexico,USA,Delivered
ORD10221,CUST1172,Rebecca Stephenson,PROD539,Laptop,Electronics,651.51,3,1954.53,2024-04-09,Credit Card,Erinport,Nevada,USA,Pending
ORD10222,CUST2202,James Craig,PROD618,Tablet,Electronics,209.85,5,1049.25,2024-05-18,Credit Card,Michaelhaven,Ohio,USA,Pending
ORD10223,CUST9603,Patricia Lowe,PROD463,Nail Polish,Beauty,400.2,1,400.2,2024-09-22,Credit Card,Port Deborahfort,Utah,USA,Pending
ORD10224,CUST6637,Michelle Smith,PROD493,Nail Polish,Beauty,78.8,5,394.0,2024-07-08,PayPal,Fergusonmouth,South Dakota,USA,Pending
ORD10225,CUST1479,Devin Hammond,PROD756,Smartphone,Electronics,542.64,4,2170.56,2024-07-30,Cash,Carrilloborough,Utah,USA,Pending
ORD10226,CUST7928,Alexander Martinez,PROD616,Air Conditioner,Home Appliances,89.84,4,359.36,2024-06-25,Cash,Mendozaside,Utah,USA,Canceled
ORD10227,CUST6487,Donna Reyes,PROD819,Biography,Books,943.87,2,1887.74,2025-02-07,Cash,Longside,New Jersey,USA,Canceled
ORD10228,CUST6868,Jenna Johnson,PROD809,Shoes,Clothing,585.63,2,1171.26,2024-12-04,PayPal,Dyermouth,New Hampshire,USA,Delivered
ORD10229,CUST9645,Louis Huang,PROD759,Vacuum Cleaner,Home Appliances,26.25,2,52.5,2024-12-16,PayPal,North Robert,Pennsylvania,USA,Delivered
ORD10230,CUST7446,April Garcia,PROD522,Mystery,Books,633.28,4,2533.12,2025-01-04,PayPal,Leslieview,Florida,USA,Canceled
ORD10231,CUST7018,Alejandro Turner,PROD809,Face Cream,Beauty,622.58,2,1245.16,2025-01-08,PayPal,Lake Jamesside,Maine,USA,Pending
ORD10232,CUST6179,Jennifer Rogers,PROD220,Smartwatch,Electronics,18.69,3,56.07,2024-09-14,PayPal,Goodstad,Utah,USA,Pending
ORD10233,CUST8393,Richard Kelly,PROD850,Face Cream,Beauty,942.83,1,942.83,2024-10-17,PayPal,Jennabury,Connecticut,USA,Delivered
ORD10234,CUST6322,Dorothy Bailey,PROD187,T-Shirt,Clothing,116.57,2,233.14,2024-12-12,Cash,Port Kimberly,Nebraska,USA,Canceled
ORD10235,CUST3024,Richard Moore,PROD325,Smartphone,Electronics,850.09,3,2550.27,2025-01-01,Cash,West Jacobchester,New Mexico,USA,Canceled
ORD10236,CUST6361,Jessica Hughes,PROD772,Microwave,Home Appliances,389.53,5,1947.65,2025-01-11,PayPal,Hernandezville,Wyoming,USA,Canceled
ORD10237,CUST6184,Jerry Campos,PROD567,Air Conditioner,Home Appliances,91.56,1,91.56,2024-09-01,Credit Card,Daltonton,Nebraska,USA,Delivered
ORD10238,CUST6144,Breanna Jenkins,PROD371,Science,Books,267.17,4,1068.68,2024-03-29,Cash,Ashleytown,Florida,USA,Pending
ORD10239,CUST3961,Theodore Alexander,PROD733,T-Shirt,Clothing,27.92,3,83.76,2025-03-06,PayPal,Lake Amberstad,Iowa,USA,Canceled
ORD10240,CUST9946,Kelli Murray,PROD805,Tablet,Electronics,156.99,1,156.99,2024-12-12,PayPal,Terrellview,Pennsylvania,USA,Canceled
ORD10241,CUST1311,Emma Thornton,PROD972,Shampoo,Beauty,792.7,3,2378.1,2024-05-25,Credit Card,Ashleymouth,Washington,USA,Pending
ORD10242,CUST8989,Chad Johnson,PROD965,Science,Books,147.19,3,441.57,2025-02-24,Credit Card,New Benjaminchester,Louisiana,USA,Delivered
ORD10243,CUST9660,Michael Weiss,PROD742,Mystery,Books,764.74,3,2294.22,2024-12-12,Cash,Port Ashley,Tennessee,USA,Pending
ORD10244,CUST6707,Meghan Allen,PROD214,Washing Machine,Home Appliances,912.06,4,3648.24,2024-09-08,PayPal,East Vincent,Michigan,USA,Pending
ORD10245,CUST1140,Ryan White,PROD140,Lipstick,Beauty,67.68,4,270.72,2024-09-12,Credit Card,New Cameron,Delaware,USA,Canceled
ORD10246,CUST9225,Dakota Crane,PROD538,Laptop,Electronics,268.15,1,268.15,2024-09-11,Credit Card,Bryanville,Virginia,USA,Delivered
ORD10247,CUST7918,Kristen Lee,PROD792,Microwave,Home Appliances,997.29,4,3989.16,2024-06-28,Credit Card,North Ericchester,Missouri,USA,Delivered
ORD10248,CUST4518,Michael Daniels,PROD505,Vacuum Cleaner,Home Appliances,502.42,2,1004.84,2024-04-07,Credit Card,Adamside,New Hampshire,USA,Pending
ORD10249,CUST9747,Peter Thornton,PROD635,Jeans,Clothing,759.72,4,3038.88,2025-02-27,Credit Card,East Jamesstad,Kentucky,USA,Pending
ORD10250,CUST1460,Jessica Ellison,PROD548,Tablet,Electronics,294.22,1,294.22,2025-02-16,PayPal,New Casey,Pennsylvania,USA,Delivered
ORD10251,CUST5576,Mr. John Franklin,PROD594,Dress,Clothing,125.24,4,500.96,2024-08-25,Cash,New Shawn,Idaho,USA,Delivered
ORD10252,CUST5406,Elizabeth Adams,PROD768,Nail Polish,Beauty,448.13,3,1344.39,2025-03-07,Cash,New Marialand,Illinois,USA,Pending
ORD10253,CUST9726,Stephen Bennett,PROD267,Jeans,Clothing,173.43,2,346.86,2024-11-27,Credit Card,Lake Angelaville,New Mexico,USA,Delivered
ORD10254,CUST9672,Stephanie Green,PROD735,Air Conditioner,Home Appliances,182.55,2,365.1,2024-10-10,PayPal,South Joshua,New Hampshire,USA,Canceled
ORD10255,CUST5971,Jennifer Phelps,PROD584,Microwave,Home Appliances,338.55,2,677.1,2025-01-07,PayPal,West Anitafort,Oklahoma,USA,Pending
ORD10256,CUST1986,Jeremy Douglas,PROD199,Face Cream,Beauty,428.61,2,857.22,2024-11-17,Credit Card,Evansberg,Montana,USA,Delivered
ORD10257,CUST5406,Joseph Le,PROD149,Smartwatch,Electronics,542.61,2,1085.22,2024-08-14,Credit Card,Port Nicholas,Georgia,USA,Canceled
ORD10258,CUST1968,Donna Garcia,PROD194,Smartwatch,Electronics,365.2,4,1460.8,2025-02-07,Credit Card,West Mikaylatown,West Virginia,USA,Pending
ORD10259,CUST6028,Mr. Wesley Torres,PROD509,Jacket,Clothing,604.44,1,604.44,2024-06-17,Cash,New Angela,Idaho,USA,Delivered
ORD10260,CUST4191,Eric Erickson,PROD157,Laptop,Electronics,129.81,4,519.24,2024-05-20,Cash,Port Ashley,Georgia,USA,Pending
ORD10261,CUST4179,Christopher Robinson Jr.,PROD564,Biography,Books,515.66,1,515.66,2024-10-27,Cash,Jeremyburgh,Alabama,USA,Delivered
ORD10262,CUST2891,James Bowman,PROD192,Face Cream,Beauty,312.79,4,1251.16,2024-06-14,Credit Card,North Brittany,New Mexico,USA,Canceled
ORD10263,CUST6180,Sheila Butler,PROD225,Science,Books,501.23,2,1002.46,2025-02-10,PayPal,Mcdonaldmouth,South Dakota,USA,Pending
ORD10264,CUST8699,Michael Boyd,PROD163,Face Cream,Beauty,344.22,5,1721.1,2024-11-22,PayPal,South Keithmouth,Oklahoma,USA,Delivered
ORD10265,CUST5916,Veronica Davis,PROD296,Mystery,Books,849.05,4,3396.2,2024-07-31,Cash,South James,Utah,USA,Canceled
ORD10266,CUST2647,Timothy Evans,PROD482,Non-fiction,Books,768.47,5,3842.35,2024-11-09,Cash,Bauermouth,Arkansas,USA,Delivered
ORD10267,CUST9080,Kim Stanton,PROD799,Nail Polish,Beauty,551.83,4,2207.32,2024-10-08,Credit Card,South Kevin,Kentucky,USA,Pending
ORD10268,CUST4465,Edward Nguyen,PROD647,Lipstick,Beauty,404.82,1,404.82,2025-03-10,Credit Card,New Aaronfort,Michigan,USA,Canceled
ORD10269,CUST5326,Stacey Sanchez,PROD155,Face Cream,Beauty,157.19,5,785.95,2025-01-16,Cash,New Megan,Maine,USA,Canceled
ORD10270,CUST8837,Elizabeth Dixon,PROD256,Air Conditioner,Home Appliances,187.34,3,562.02,2024-06-23,PayPal,Moniquefort,Tennessee,USA,Delivered
ORD10271,CUST3048,Rachel Riley,PROD949,T-Shirt,Clothing,27.14,2,54.28,2025-01-29,PayPal,Austinhaven,Michigan,USA,Pending
ORD10272,CUST5514,Jeffrey Benjamin,PROD160,Smartwatch,Electronics,800.46,2,1600.92,2024-05-06,PayPal,West Markberg,Alabama,USA,Canceled
ORD10273,CUST1685,Nicholas King,PROD781,Smartwatch,Electronics,163.1,2,326.2,2024-09-27,Credit Card,East Lisa,South Dakota,USA,Pending
ORD10274,CUST3095,Cynthia Roberson,PROD663,Lipstick,Beauty,836.88,5,4184.4,2024-04-27,Credit Card,Adamsberg,Delaware,USA,Delivered
ORD10275,CUST3663,Nicole West,PROD850,Washing Machine,Home Appliances,53.77,4,215.08,2024-11-01,PayPal,West Joseph,Texas,USA,Canceled
ORD10276,CUST7054,Karen Collier,PROD354,Fiction,Books,596.5,2,1193.0,2024-05-13,PayPal,Heatherport,Virginia,USA,Canceled
ORD10277,CUST4720,Katherine Perez,PROD138,Science,Books,22.36,3,67.08,2024-11-13,PayPal,Terrystad,Texas,USA,Canceled
ORD10278,CUST8394,Renee Crane,PROD992,Biography,Books,361.17,2,722.34,2024-10-27,PayPal,Hallstad,Alaska,USA,Pending
ORD10279,CUST9214,Laura Carter,PROD681,Non-fiction,Books,33.79,4,135.16,2024-08-20,Cash,Ericside,Connecticut,USA,Pending
ORD10280,CUST8717,Bonnie Wheeler,PROD825,Nail Polish,Beauty,120.02,3,360.06,2024-06-12,Cash,Spencefurt,Hawaii,USA,Canceled
ORD10281,CUST3645,Lawrence Smith,PROD529,Washing Machine,Home Appliances,644.26,5,3221.3,2025-01-16,PayPal,Lake Tony,Kansas,USA,Canceled
ORD10282,CUST7858,Christopher Lynn,PROD518,Non-fiction,Books,705.64,5,3528.2,2024-10-09,PayPal,West Christine,Michigan,USA,Delivered
ORD10283,CUST2227,Anna Cook,PROD111,Fiction,Books,685.33,1,685.33,2025-03-05,PayPal,South Juan,Oklahoma,USA,Canceled
ORD10284,CUST7180,Jorge Galloway,PROD566,Biography,Books,353.41,5,1767.05,2025-01-13,Credit Card,West Kimberlyport,Colorado,USA,Delivered
ORD10285,CUST5915,Mary Smith,PROD762,Headphones,Electronics,207.16,4,828.64,2024-06-06,Cash,Richardland,Georgia,USA,Pending
ORD10286,CUST4053,Diane Banks,PROD994,Vacuum Cleaner,Home Appliances,103.43,1,103.43,2024-07-17,Cash,West Julie,Indiana,USA,Delivered
ORD10287,CUST1451,Ethan Myers,PROD716,Tablet,Electronics,759.6,5,3798.0,2024-04-07,PayPal,East Spencermouth,New York,USA,Canceled
ORD10288,CUST4822,Kimberly Allen,PROD555,T-Shirt,Clothing,621.75,4,2487.0,2024-10-11,Cash,Mortonland,Ohio,USA,Pending
ORD10289,CUST9461,Angela Davis,PROD964,Dress,Clothing,373.47,3,1120.41,2024-08-15,Credit Card,Jessefurt,Florida,USA,Delivered
ORD10290,CUST7448,Christopher Howell,PROD756,T-Shirt,Clothing,428.85,5,2144.25,2024-03-15,Cash,Josephstad,Oregon,USA,Pending
ORD10291,CUST4443,Christine Johnson,PROD432,Microwave,Home Appliances,702.7,4,2810.8,2024-10-26,Credit Card,East April,Nebraska,USA,Delivered
ORD10292,CUST1563,Barbara Meyer,PROD267,Laptop,Electronics,637.6,5,3188.0,2024-04-29,Credit Card,Jessicafort,Missouri,USA,Canceled
ORD10293,CUST2742,Mckenzie Fletcher,PROD710,Dress,Clothing,798.1,3,2394.3,2024-10-25,Credit Card,Toddstad,Alabama,USA,Canceled
ORD10294,CUST7897,Gina Edwards,PROD764,Biography,Books,692.36,3,2077.08,2024-07-29,PayPal,Johnsonmouth,Washington,USA,Pending
ORD10295,CUST5175,Carl Brown,PROD461,Face Cream,Beauty,60.04,3,180.12,2024-08-03,PayPal,New Phillip,Connecticut,USA,Pending
ORD10296,CUST3495,Jorge Sims,PROD958,Jeans,Clothing,187.01,4,748.04,2024-05-24,Credit Card,Sheriport,Alaska,USA,Pending
ORD10297,CUST7370,Joan Burns,PROD474,Refrigerator,Home Appliances,46.59,5,232.95,2025-01-19,Credit Card,Beasleystad,Colorado,USA,Canceled
ORD10298,CUST5361,Ruben Patrick,PROD312,Shampoo,Beauty,510.93,1,510.93,2024-09-15,PayPal,Kimberlyland,Iowa,USA,Canceled
ORD10299,CUST2367,Carla Smith,PROD454,Jeans,Clothing,904.41,3,2713.23,2024-08-23,Cash,Nathanville,Alaska,USA,Canceled
ORD10300,CUST9045,Jessica Chase,PROD712,Laptop,Electronics,337.07,3,1011.21,2024-09-25,PayPal,North Kimberlyfurt,Missouri,USA,Pending
ORD10301,CUST5119,David Hahn,PROD294,Jeans,Clothing,520.15,3,1560.45,2024-06-25,PayPal,South Rachelbury,Utah,USA,Pending
ORD10302,CUST8340,Michelle Fleming,PROD841,Laptop,Electronics,441.92,3,1325.76,2024-07-23,PayPal,East Stacey,Arkansas,USA,Pending
ORD10303,CUST7600,Dr. Donna Mendoza,PROD424,Jeans,Clothing,331.37,2,662.74,2024-12-24,Cash,Jennymouth,Montana,USA,Pending
ORD10304,CUST8230,Zachary Cline,PROD834,Refrigerator,Home Appliances,866.1,3,2598.3,2024-05-10,Credit Card,West Carla,Mississippi,USA,Pending
ORD10305,CUST5084,Hannah Thomas,PROD137,Smartwatch,Electronics,754.17,2,1508.34,2024-09-08,PayPal,South Travis,New Mexico,USA,Canceled
ORD10306,CUST2555,Ashley Prince,PROD906,Jeans,Clothing,845.7,5,4228.5,2024-04-25,Cash,Lake Andrew,Connecticut,USA,Delivered
ORD10307,CUST2597,Brett Kramer,PROD143,Laptop,Electronics,607.99,2,1215.98,2024-08-26,Cash,Mikaylaview,Oregon,USA,Pending
ORD10308,CUST2162,Kevin Wagner,PROD501,Lipstick,Beauty,589.74,5,2948.7,2024-11-19,Cash,South April,Indiana,USA,Canceled
ORD10309,CUST4542,Michelle Knapp,PROD729,Tablet,Electronics,951.47,1,951.47,2024-11-17,Cash,Matthewhaven,Maine,USA,Delivered
ORD10310,CUST8588,David Barton,PROD306,Washing Machine,Home Appliances,18.36,5,91.8,2025-02-07,Cash,West James,Maryland,USA,Delivered
ORD10311,CUST3095,Alexandra Schaefer,PROD698,Lipstick,Beauty,677.58,2,1355.16,2025-02-17,Credit Card,Fieldsland,Pennsylvania,USA,Pending
ORD10312,CUST1996,Katie Bowen,PROD470,T-Shirt,Clothing,755.42,2,1510.84,2025-02-05,Cash,Hodgeshire,Pennsylvania,USA,Canceled
ORD10313,CUST7237,Donald Escobar,PROD905,Mystery,Books,765.79,4,3063.16,2024-04-05,PayPal,South Sarah,Oregon,USA,Canceled
ORD10314,CUST6029,Elizabeth Moss,PROD813,Mystery,Books,704.01,5,3520.05,2024-07-26,Credit Card,Woodsberg,South Carolina,USA,Pending
ORD10315,CUST2990,Ashley Nelson,PROD519,Shampoo,Beauty,423.38,5,2116.9,2024-04-03,Cash,Lake Andrew,Kansas,USA,Pending
ORD10316,CUST2867,Nicole Graves,PROD599,Refrigerator,Home Appliances,871.19,2,1742.38,2024-04-21,Cash,South Ashleymouth,Washington,USA,Pending
ORD10317,CUST2695,Susan Rocha,PROD342,Jacket,Clothing,691.96,2,1383.92,2025-01-04,Credit Card,Mortonchester,Oklahoma,USA,Pending
ORD10318,CUST3017,Elizabeth Farley,PROD924,Refrigerator,Home Appliances,854.72,3,2564.16,2024-09-23,PayPal,North Michael,Louisiana,USA,Pending
ORD10319,CUST9352,Meredith Fletcher,PROD543,Perfume,Beauty,506.33,3,1518.99,2024-12-19,Credit Card,Lake Gina,Missouri,USA,Delivered
ORD10320,CUST3410,Rhonda Clements,PROD750,T-Shirt,Clothing,428.98,5,2144.9,2024-10-19,Credit Card,Davistown,Alabama,USA,Canceled
ORD10321,CUST5936,Mr. Dustin Ward,PROD423,Non-fiction,Books,863.23,2,1726.46,2024-12-27,Cash,Robinsonfort,Missouri,USA,Delivered
ORD10322,CUST1104,Amy Jones,PROD590,Shampoo,Beauty,876.3,4,3505.2,2024-10-21,Credit Card,Wilsonberg,Kentucky,USA,Canceled
ORD10323,CUST8300,Amanda Little,PROD350,Headphones,Electronics,427.28,5,2136.4,2024-04-08,PayPal,Phillipsville,Delaware,USA,Delivered
ORD10324,CUST6958,Christina Ruiz,PROD947,Microwave,Home Appliances,553.53,1,553.53,2025-01-08,Credit Card,West Monica,Arizona,USA,Pending
ORD10325,CUST9665,Sean Rhodes,PROD387,Vacuum Cleaner,Home Appliances,102.98,5,514.9,2024-09-28,PayPal,Boyleburgh,Ohio,USA,Canceled
ORD10326,CUST6181,Kimberly Gonzalez,PROD991,Face Cream,Beauty,899.53,5,4497.65,2024-12-15,Cash,Reginaldbury,Georgia,USA,Canceled
ORD10327,CUST9384,John Avila,PROD502,Microwave,Home Appliances,471.75,3,1415.25,2024-04-05,Cash,Maryburgh,Florida,USA,Canceled
ORD10328,CUST9688,Karen Mann,PROD386,Science,Books,710.07,5,3550.35,2024-08-02,Credit Card,Lake Conniemouth,New Hampshire,USA,Delivered
ORD10329,CUST3348,Samantha Martinez,PROD929,Vacuum Cleaner,Home Appliances,935.04,2,1870.08,2024-12-01,Credit Card,East William,Oklahoma,USA,Canceled
ORD10330,CUST6473,Penny Smith,PROD947,Jacket,Clothing,10.14,5,50.7,2024-07-30,PayPal,Thomasville,Hawaii,USA,Canceled
ORD10331,CUST2988,Janice Lowe,PROD254,Smartwatch,Electronics,484.88,5,2424.4,2024-07-19,Cash,North Meredith,New Mexico,USA,Pending
ORD10332,CUST3945,Emily Williams,PROD452,Non-fiction,Books,449.12,2,898.24,2024-10-04,PayPal,Brownfort,Utah,USA,Pending
ORD10333,CUST7285,Daniel Townsend,PROD415,T-Shirt,Clothing,949.77,5,4748.85,2025-03-05,PayPal,Port Anthonytown,Georgia,USA,Canceled
ORD10334,CUST1594,Christina Hall,PROD703,Microwave,Home Appliances,740.19,5,3700.95,2024-08-18,Credit Card,Shawnville,New York,USA,Delivered
ORD10335,CUST9725,Crystal Newman,PROD148,Dress,Clothing,404.55,4,1618.2,2024-11-12,Cash,Johnsonville,Connecticut,USA,Delivered
ORD10336,CUST6899,Daniel Mitchell,PROD258,Tablet,Electronics,413.56,2,827.12,2024-06-01,Credit Card,East Emmafurt,Delaware,USA,Delivered
ORD10337,CUST8240,Chad Hunt,PROD217,Air Conditioner,Home Appliances,416.34,4,1665.36,2024-07-24,PayPal,Lake Josephshire,New Hampshire,USA,Canceled
ORD10338,CUST8811,Arthur Saunders,PROD648,Jacket,Clothing,750.47,4,3001.88,2024-12-04,Credit Card,Grayport,Washington,USA,Delivered
ORD10339,CUST1431,Yesenia Webb,PROD887,Face Cream,Beauty,662.86,4,2651.44,2025-01-06,Credit Card,Lake Brenda,Oklahoma,USA,Canceled
ORD10340,CUST8513,Jordan Miller,PROD112,Jeans,Clothing,61.93,5,309.65,2024-03-24,Cash,Patrickburgh,Colorado,USA,Delivered
ORD10341,CUST4104,Daniel Nunez,PROD891,Dress,Clothing,87.37,4,349.48,2024-03-26,PayPal,Jonathanbury,North Dakota,USA,Pending
ORD10342,CUST8176,Benjamin Rodriguez,PROD213,Smartphone,Electronics,132.01,5,660.05,2024-07-30,Cash,South Joseph,Alabama,USA,Delivered
ORD10343,CUST6033,Brian Murphy,PROD782,Perfume,Beauty,759.22,3,2277.66,2024-04-14,Cash,New Lynn,Virginia,USA,Delivered
